Student_ID,Age,Gender,Study_Hours,Attendance,Math_Score,Science_Score,English_Score,Computer_Score,Total_Score,Percentage,Grade
STU13048,17,Male,5.9,84.5,88,95,88,94,365,91.25,A+
STU13049,17,Male,2.6,88.8,85,88,89,97,359,89.75,A
STU13050,18,Female,3.9,70.4,78,79,64,79,300,75.0,B
STU13051,16,Female,7.1,81.4,86,80,94,91,351,87.75,A
STU13052,20,Female,2.0,50.0,49,66,51,54,220,55.0,D
STU13053,19,Male,1.7,84.5,82,72,60,71,285,71.25,B
STU13054,17,Male,5.0,79.0,89,84,83,79,335,83.75,A
STU13055,16,Male,6.6,72.2,100,100,100,100,400,100.0,A+
STU13056,18,Female,1.7,85.2,69,82,71,76,298,74.5,B
STU13057,21,Female,5.2,93.7,73,75,71,80,299,74.75,B
STU13058,17,Female,5.5,77.2,74,77,71,83,305,76.25,B
STU13059,18,Male,0.8,72.6,71,79,76,78,304,76.0,B
STU13060,19,Female,5.9,83.7,79,78,83,91,331,82.75,A
STU13061,20,Male,6.1,68.6,79,75,88,95,337,84.25,A
STU13062,17,Female,3.9,75.4,65,56,65,73,259,64.75,C
STU13063,17,Female,6.8,94.2,90,100,100,100,390,97.5,A+
STU13064,19,Female,6.5,82.6,88,89,91,97,365,91.25,A+
STU13065,21,Female,4.7,63.2,64,43,73,74,254,63.5,C
STU13066,16,Male,3.7,64.0,60,64,63,61,248,62.0,C
STU13067,20,Female,2.7,83.6,79,76,69,79,303,75.75,B
STU13068,17,Female,4.4,90.6,94,67,74,90,325,81.25,A
STU13069,20,Male,5.5,65.8,88,78,87,91,344,86.0,A
STU13070,17,Male,3.9,86.5,71,75,92,84,322,80.5,A
STU13071,20,Male,0.5,95.3,59,57,62,63,241,60.25,C
STU13072,18,Male,6.8,100.0,91,97,84,100,372,93.0,A+
STU13073,17,Male,4.8,85.3,81,78,78,78,315,78.75,B
STU13074,20,Female,3.8,87.1,78,69,68,72,287,71.75,B
STU13075,16,Male,6.0,60.7,75,85,73,74,307,76.75,B
STU13076,18,Male,7.2,100.0,91,98,84,100,373,93.25,A+
STU13077,18,Female,0.5,76.2,64,40,51,60,215,53.75,D
STU13078,16,Female,5.3,72.7,83,79,87,98,347,86.75,A
STU13079,20,Female,1.9,79.4,55,66,56,76,253,63.25,C
STU13080,19,Male,5.4,97.1,88,73,73,81,315,78.75,B
STU13081,16,Female,4.7,100.0,69,95,74,88,326,81.5,A
STU13082,20,Female,5.6,83.3,59,86,75,89,309,77.25,B
STU13083,16,Male,3.6,92.0,82,72,71,92,317,79.25,B
STU13084,16,Male,1.1,82.4,72,59,66,78,275,68.75,C
STU13085,17,Female,3.7,71.6,81,85,69,85,320,80.0,A
STU13086,20,Female,5.2,96.8,85,91,95,98,369,92.25,A+
STU13087,19,Female,6.3,75.8,85,89,81,72,327,81.75,A
STU13088,17,Female,2.4,97.4,62,57,58,60,237,59.25,D
STU13089,16,Female,6.3,95.0,82,87,91,83,343,85.75,A
STU13090,21,Female,3.3,88.1,75,62,62,62,261,65.25,C
STU13091,16,Male,5.2,100.0,91,97,97,100,385,96.25,A+
STU13092,16,Male,3.6,100.0,96,89,100,92,377,94.25,A+
STU13093,20,Male,4.8,80.2,91,91,77,83,342,85.5,A
STU13094,20,Female,6.1,73.9,91,86,100,91,368,92.0,A+
STU13095,17,Female,2.3,63.4,73,64,64,85,286,71.5,B
STU13096,19,Female,3.3,100.0,84,80,73,85,322,80.5,A
STU13097,17,Male,4.8,77.6,67,76,62,77,282,70.5,B
STU13098,18,Female,8.8,93.4,100,100,100,100,400,100.0,A+
STU13099,16,Male,2.9,74.6,65,68,73,54,260,65.0,C
STU13100,21,Male,8.2,97.4,96,89,100,100,385,96.25,A+
STU13101,16,Female,8.1,75.0,80,86,92,100,358,89.5,A
STU13102,16,Female,4.3,70.1,95,98,100,94,387,96.75,A+
STU13103,17,Female,4.0,79.9,90,74,68,98,330,82.5,A
STU13104,21,Male,3.3,76.7,74,74,77,76,301,75.25,B
STU13105,21,Female,4.4,88.0,72,70,80,82,304,76.0,B
STU13106,21,Male,2.0,81.5,69,74,84,82,309,77.25,B
STU13107,17,Male,4.4,88.3,79,91,67,91,328,82.0,A
STU13108,16,Female,7.2,79.1,81,96,84,100,361,90.25,A+
STU13109,17,Female,3.4,75.3,60,79,71,78,288,72.0,B
STU13110,20,Female,4.1,76.2,70,77,81,70,298,74.5,B
STU13111,20,Male,1.4,100.0,64,69,86,71,290,72.5,B
STU13112,17,Female,5.2,84.3,67,61,61,66,255,63.75,C
STU13113,21,Male,5.0,62.2,60,59,53,75,247,61.75,C
STU13114,16,Female,4.6,76.8,74,78,87,76,315,78.75,B
STU13115,17,Male,4.1,83.0,76,100,100,100,376,94.0,A+
STU13116,17,Male,4.0,100.0,77,74,93,97,341,85.25,A
STU13117,17,Female,5.4,92.3,72,75,74,80,301,75.25,B
STU13118,18,Female,4.4,72.8,54,57,87,66,264,66.0,C
STU13119,20,Male,5.1,100.0,88,99,98,94,379,94.75,A+
STU13120,21,Male,4.9,81.7,66,88,70,83,307,76.75,B
STU13121,19,Female,6.5,94.5,93,97,100,100,390,97.5,A+
STU13122,21,Male,5.7,70.4,83,86,77,96,342,85.5,A
STU13123,19,Male,4.8,58.0,69,77,72,79,297,74.25,B
STU13124,18,Male,7.2,67.9,87,89,92,100,368,92.0,A+
STU13125,17,Male,5.3,50.0,65,81,76,89,311,77.75,B
STU13126,18,Female,6.8,100.0,83,95,93,98,369,92.25,A+
STU13127,18,Female,5.6,84.1,76,81,79,84,320,80.0,A
STU13128,16,Female,1.2,72.8,58,59,64,66,247,61.75,C
STU13129,20,Female,6.8,86.5,75,57,52,83,267,66.75,C
STU13130,19,Male,4.7,83.9,88,78,81,91,338,84.5,A
STU13131,17,Male,4.4,88.2,88,93,90,100,371,92.75,A+
STU13132,19,Male,5.0,94.1,87,92,84,98,361,90.25,A+
STU13133,21,Male,3.9,79.1,68,75,71,83,297,74.25,B
STU13134,19,Male,4.9,73.2,61,72,51,85,269,67.25,C
STU13135,21,Female,3.4,90.3,84,79,78,100,341,85.25,A
STU13136,20,Female,6.8,90.0,82,76,100,93,351,87.75,A
STU13137,21,Male,4.3,83.0,98,97,98,94,387,96.75,A+
STU13138,19,Female,3.8,100.0,61,64,72,71,268,67.0,C
STU13139,19,Female,2.8,77.6,66,62,53,70,251,62.75,C
STU13140,21,Female,5.0,73.0,63,65,78,82,288,72.0,B
STU13141,18,Female,4.8,86.2,62,80,80,69,291,72.75,B
STU13142,20,Female,5.2,75.3,74,71,81,84,310,77.5,B
STU13143,16,Female,2.7,87.0,67,70,66,74,277,69.25,C
STU13144,17,Female,1.6,73.7,53,63,52,58,226,56.5,D
STU13145,19,Female,5.6,78.0,44,66,65,64,239,59.75,D
STU13146,17,Male,7.2,100.0,100,100,94,100,394,98.5,A+
STU13147,16,Male,2.7,77.9,50,53,61,51,215,53.75,D
STU13148,17,Female,7.4,74.0,92,97,79,100,368,92.0,A+
STU13149,16,Male,5.0,93.7,81,72,82,89,324,81.0,A
STU13150,21,Male,4.5,71.5,92,92,98,100,382,95.5,A+
STU13151,18,Female,3.8,75.1,76,95,82,91,344,86.0,A
STU13152,19,Male,2.0,87.8,63,66,70,58,257,64.25,C
STU13153,16,Female,6.3,91.4,84,83,74,97,338,84.5,A
STU13154,17,Female,3.1,94.2,80,88,82,100,350,87.5,A
STU13155,19,Female,3.1,74.5,65,55,63,69,252,63.0,C
STU13156,18,Female,6.3,88.0,96,91,95,100,382,95.5,A+
STU13157,21,Male,1.1,77.3,64,67,64,63,258,64.5,C
STU13158,19,Female,1.8,75.9,62,60,71,63,256,64.0,C
STU13159,16,Female,4.5,94.0,62,67,72,91,292,73.0,B
STU13160,18,Female,5.0,76.5,82,83,77,91,333,83.25,A
STU13161,17,Male,5.4,84.8,82,100,100,98,380,95.0,A+
STU13162,18,Male,4.0,83.6,75,75,89,80,319,79.75,B
STU13163,18,Female,9.1,71.3,83,87,100,100,370,92.5,A+
STU13164,20,Male,4.1,91.7,82,84,79,76,321,80.25,A
STU13165,18,Female,4.1,87.6,61,85,82,82,310,77.5,B
STU13166,18,Male,3.1,62.1,66,70,71,69,276,69.0,C
STU13167,19,Male,4.7,84.8,79,86,63,78,306,76.5,B
STU13168,17,Male,5.6,74.3,70,80,83,91,324,81.0,A
STU13169,19,Male,6.7,93.0,95,92,82,98,367,91.75,A+
STU13170,19,Female,1.8,67.5,55,58,69,67,249,62.25,C
STU13171,16,Female,4.1,78.4,79,77,64,86,306,76.5,B
STU13172,19,Male,5.3,85.6,79,89,100,100,368,92.0,A+
STU13173,20,Female,5.6,82.5,85,78,77,75,315,78.75,B
STU13174,20,Male,4.5,89.6,87,80,74,84,325,81.25,A
STU13175,16,Female,5.5,66.8,81,80,74,84,319,79.75,B
STU13176,21,Male,3.0,98.5,68,62,70,70,270,67.5,C
STU13177,17,Female,7.3,87.3,81,97,93,98,369,92.25,A+
STU13178,17,Female,6.3,95.6,94,91,100,95,380,95.0,A+
STU13179,19,Female,2.1,90.7,78,70,73,81,302,75.5,B
STU13180,19,Female,2.6,81.9,72,74,55,73,274,68.5,C
STU13181,21,Female,2.6,69.2,49,54,52,66,221,55.25,D
STU13182,19,Female,5.7,76.4,88,83,100,100,371,92.75,A+
STU13183,17,Female,2.2,97.9,75,65,70,75,285,71.25,B
STU13184,18,Female,3.9,95.9,68,56,74,56,254,63.5,C
STU13185,20,Female,5.3,75.8,77,91,85,95,348,87.0,A
STU13186,18,Male,4.4,53.8,55,61,62,72,250,62.5,C
STU13187,18,Female,5.0,79.9,72,87,74,85,318,79.5,B
STU13188,17,Male,2.6,79.1,51,65,67,62,245,61.25,C
STU13189,18,Female,5.6,79.5,95,97,94,100,386,96.5,A+
STU13190,21,Female,3.4,87.3,94,64,94,90,342,85.5,A
STU13191,16,Female,3.9,90.8,70,83,78,88,319,79.75,B
STU13192,19,Male,4.9,91.9,81,83,76,85,325,81.25,A
STU13193,16,Male,4.7,86.5,90,73,90,84,337,84.25,A
STU13194,20,Female,4.5,64.0,88,85,92,93,358,89.5,A
STU13195,19,Female,3.1,78.6,67,66,70,77,280,70.0,B
STU13196,18,Male,4.0,100.0,67,68,65,76,276,69.0,C
STU13197,20,Male,4.5,85.7,77,86,72,91,326,81.5,A
STU13198,19,Female,2.0,85.7,69,69,83,77,298,74.5,B
STU13199,21,Female,3.7,85.6,77,78,84,81,320,80.0,A
STU13200,21,Male,5.2,86.2,92,85,83,90,350,87.5,A
STU13201,21,Male,2.2,58.2,53,62,60,67,242,60.5,C
STU13202,21,Male,6.6,79.6,84,82,85,95,346,86.5,A
STU13203,18,Female,6.8,81.6,79,79,100,100,358,89.5,A
STU13204,16,Male,2.3,94.8,68,63,60,78,269,67.25,C
STU13205,19,Male,6.9,82.5,100,100,94,100,394,98.5,A+
STU13206,18,Male,4.2,65.5,64,67,56,70,257,64.25,C
STU13207,21,Male,5.3,86.3,92,100,100,100,392,98.0,A+
STU13208,16,Female,3.6,74.0,79,88,80,83,330,82.5,A
STU13209,20,Male,6.2,69.8,62,64,70,76,272,68.0,C
STU13210,20,Male,5.2,73.7,83,79,71,73,306,76.5,B
STU13211,20,Male,3.0,87.4,70,72,85,79,306,76.5,B
STU13212,21,Male,2.4,94.6,64,80,73,74,291,72.75,B
STU13213,20,Male,1.9,86.8,58,58,71,59,246,61.5,C
STU13214,17,Female,4.8,88.3,83,82,100,84,349,87.25,A
STU13215,19,Female,5.5,86.7,83,83,76,89,331,82.75,A
STU13216,19,Female,5.7,83.0,73,81,81,76,311,77.75,B
STU13217,21,Female,4.3,89.0,67,77,72,83,299,74.75,B
STU13218,17,Female,2.4,57.8,62,70,87,75,294,73.5,B
STU13219,18,Male,3.3,83.1,56,60,58,76,250,62.5,C
STU13220,18,Female,6.6,71.6,81,89,91,97,358,89.5,A
STU13221,20,Female,3.6,93.6,89,95,87,92,363,90.75,A+
STU13222,16,Female,4.8,80.5,70,65,77,78,290,72.5,B
STU13223,18,Female,2.6,82.3,70,64,77,67,278,69.5,C
STU13224,16,Male,5.1,66.9,85,90,87,95,357,89.25,A
STU13225,19,Female,3.7,92.2,77,74,77,70,298,74.5,B
STU13226,16,Female,6.4,88.3,89,85,85,94,353,88.25,A
STU13227,19,Female,5.9,87.6,85,86,78,98,347,86.75,A
STU13228,17,Male,3.6,73.9,83,83,80,92,338,84.5,A
STU13229,17,Male,4.3,74.3,77,81,91,94,343,85.75,A
STU13230,21,Male,3.5,84.2,55,68,69,70,262,65.5,C
STU13231,21,Female,1.9,75.1,66,73,84,74,297,74.25,B
STU13232,20,Male,3.0,86.3,84,76,95,83,338,84.5,A
STU13233,18,Male,4.9,60.4,85,91,83,88,347,86.75,A
STU13234,20,Female,5.1,77.1,87,87,84,80,338,84.5,A
STU13235,19,Male,4.8,100.0,90,85,83,90,348,87.0,A
STU13236,20,Female,4.0,86.4,80,98,78,98,354,88.5,A
STU13237,16,Male,6.2,83.7,90,100,97,90,377,94.25,A+
STU13238,19,Female,4.6,100.0,100,100,100,100,400,100.0,A+
STU13239,21,Female,5.8,58.6,81,100,77,98,356,89.0,A
STU13240,17,Female,1.3,73.8,59,62,61,69,251,62.75,C
STU13241,21,Female,0.5,78.0,58,47,48,55,208,52.0,D
STU13242,18,Male,5.0,90.6,77,84,67,83,311,77.75,B
STU13243,19,Male,1.9,90.8,57,56,59,62,234,58.5,D
STU13244,19,Male,4.1,73.3,65,72,64,75,276,69.0,C
STU13245,16,Female,4.0,92.0,90,79,88,91,348,87.0,A
STU13246,18,Female,7.4,78.0,81,93,92,98,364,91.0,A+
STU13247,17,Male,5.2,94.1,95,82,97,100,374,93.5,A+
STU13248,19,Female,4.8,71.7,81,78,83,88,330,82.5,A
STU13249,19,Male,6.0,80.8,77,80,94,86,337,84.25,A
STU13250,16,Female,5.2,77.1,81,77,75,86,319,79.75,B
STU13251,20,Female,3.7,92.6,82,69,76,82,309,77.25,B
STU13252,17,Male,6.4,76.8,84,73,92,89,338,84.5,A
STU13253,21,Female,2.5,81.6,70,65,70,80,285,71.25,B
STU13254,18,Male,5.1,87.1,75,79,86,79,319,79.75,B
STU13255,19,Female,1.7,87.5,64,66,70,64,264,66.0,C
STU13256,19,Female,4.9,90.9,100,100,100,100,400,100.0,A+
STU13257,21,Male,4.8,84.1,81,83,90,91,345,86.25,A
STU13258,17,Male,7.5,77.8,75,80,67,92,314,78.5,B
STU13259,20,Male,1.7,78.5,47,34,50,50,181,45.25,F
STU13260,19,Female,3.4,82.3,74,57,74,77,282,70.5,B
STU13261,17,Female,6.0,84.5,98,90,97,99,384,96.0,A+
STU13262,21,Male,5.1,80.5,79,72,82,83,316,79.0,B
STU13263,16,Female,4.8,82.2,80,94,84,89,347,86.75,A
STU13264,20,Female,2.8,66.8,65,68,60,63,256,64.0,C
STU13265,18,Male,3.4,88.7,71,85,74,87,317,79.25,B
STU13266,19,Male,6.7,83.8,93,90,76,100,359,89.75,A
STU13267,17,Female,4.4,92.0,75,79,78,84,316,79.0,B
STU13268,16,Female,5.2,82.0,82,77,76,90,325,81.25,A
STU13269,18,Male,4.3,64.6,78,87,85,94,344,86.0,A
STU13270,17,Male,2.4,78.4,75,66,53,68,262,65.5,C
STU13271,17,Male,6.2,80.0,100,100,100,100,400,100.0,A+
STU13272,18,Female,5.4,89.4,82,82,100,100,364,91.0,A+
STU13273,16,Male,8.7,61.3,90,92,100,95,377,94.25,A+
STU13274,21,Male,2.7,82.4,73,69,79,74,295,73.75,B
STU13275,16,Female,6.0,87.1,80,100,96,98,374,93.5,A+
STU13276,20,Female,2.1,75.4,53,48,51,71,223,55.75,D
STU13277,19,Male,4.8,82.7,81,79,84,85,329,82.25,A
STU13278,18,Male,6.3,75.7,82,74,81,91,328,82.0,A
STU13279,21,Female,0.8,74.7,77,54,61,67,259,64.75,C
STU13280,18,Male,4.1,77.9,75,74,77,87,313,78.25,B
STU13281,18,Male,3.5,74.9,94,77,65,88,324,81.0,A
STU13282,16,Female,3.2,88.8,93,77,92,100,362,90.5,A+
STU13283,19,Male,5.2,74.7,73,83,82,85,323,80.75,A
STU13284,20,Female,6.5,73.0,83,82,97,91,353,88.25,A
STU13285,17,Female,4.3,99.7,69,73,71,88,301,75.25,B
STU13286,17,Male,4.9,91.6,95,91,88,96,370,92.5,A+
STU13287,18,Male,4.7,63.4,74,69,76,88,307,76.75,B
STU13288,19,Female,4.5,74.4,70,93,76,85,324,81.0,A
STU13289,21,Female,2.5,84.4,72,84,91,85,332,83.0,A
STU13290,16,Female,6.5,85.2,79,90,66,89,324,81.0,A
STU13291,19,Female,5.0,67.1,50,57,78,78,263,65.75,C
STU13292,19,Male,5.2,93.6,78,76,83,77,314,78.5,B
STU13293,16,Female,3.0,90.3,81,85,92,88,346,86.5,A
STU13294,18,Male,3.7,86.8,72,79,59,80,290,72.5,B
STU13295,19,Male,4.2,95.6,79,66,55,71,271,67.75,C
STU13296,17,Male,1.7,86.5,81,61,72,80,294,73.5,B
STU13297,16,Male,1.5,86.5,49,62,62,68,241,60.25,C
STU13298,21,Female,3.4,97.6,68,75,67,77,287,71.75,B
STU13299,20,Male,5.4,93.0,90,85,89,82,346,86.5,A
STU13300,18,Male,3.3,73.6,65,63,75,67,270,67.5,C
STU13301,16,Male,2.7,88.3,68,71,86,81,306,76.5,B
STU13302,20,Female,3.0,75.4,70,72,74,78,294,73.5,B
STU13303,20,Female,3.7,87.0,83,81,92,95,351,87.75,A
STU13304,21,Male,3.9,86.8,81,69,71,83,304,76.0,B
STU13305,19,Male,8.4,68.2,93,98,90,100,381,95.25,A+
STU13306,21,Male,6.4,80.8,92,82,88,100,362,90.5,A+
STU13307,19,Female,6.3,84.7,85,90,80,98,353,88.25,A
STU13308,19,Female,6.6,77.6,87,100,100,100,387,96.75,A+
STU13309,16,Female,2.7,85.1,69,81,73,99,322,80.5,A
STU13310,16,Female,2.3,90.1,62,55,47,59,223,55.75,D
STU13311,18,Male,2.5,81.7,78,76,83,87,324,81.0,A
STU13312,19,Female,6.9,84.2,100,91,100,100,391,97.75,A+
STU13313,20,Female,3.5,95.8,86,69,84,90,329,82.25,A
STU13314,17,Male,2.2,86.7,62,54,54,54,224,56.0,D
STU13315,18,Male,3.7,84.0,55,67,74,83,279,69.75,C
STU13316,16,Female,4.1,72.4,66,64,78,82,290,72.5,B
STU13317,21,Female,5.0,88.7,86,75,78,82,321,80.25,A
STU13318,18,Male,5.0,85.3,100,95,86,100,381,95.25,A+
STU13319,18,Female,3.0,94.8,83,71,74,79,307,76.75,B
STU13320,18,Female,5.7,82.5,82,94,80,95,351,87.75,A
STU13321,18,Male,3.3,63.8,67,77,65,86,295,73.75,B
STU13322,17,Male,4.2,65.0,68,83,81,82,314,78.5,B
STU13323,21,Male,5.7,89.4,50,58,64,68,240,60.0,C
STU13324,21,Female,3.3,76.3,71,70,73,77,291,72.75,B
STU13325,21,Male,3.5,86.4,66,57,57,66,246,61.5,C
STU13326,19,Male,5.6,83.1,85,91,88,88,352,88.0,A
STU13327,20,Female,3.0,80.3,71,67,70,81,289,72.25,B
STU13328,21,Female,3.8,81.0,75,68,78,82,303,75.75,B
STU13329,18,Male,5.5,73.3,69,63,65,66,263,65.75,C
STU13330,18,Male,8.2,81.8,97,89,92,100,378,94.5,A+
STU13331,21,Female,5.6,76.2,81,100,90,99,370,92.5,A+
STU13332,21,Female,5.4,78.3,93,95,100,89,377,94.25,A+
STU13333,18,Female,5.5,78.8,74,98,81,98,351,87.75,A
STU13334,19,Male,2.6,79.7,58,66,58,65,247,61.75,C
STU13335,16,Female,4.7,91.2,95,92,100,100,387,96.75,A+
STU13336,16,Female,4.4,80.7,73,80,77,87,317,79.25,B
STU13337,21,Female,5.1,92.2,78,70,77,97,322,80.5,A
STU13338,17,Female,4.7,97.4,66,61,74,72,273,68.25,C
STU13339,21,Male,5.2,90.5,91,95,80,98,364,91.0,A+
STU13340,21,Male,3.9,87.3,69,70,78,79,296,74.0,B
STU13341,16,Female,4.6,85.3,73,85,79,100,337,84.25,A
STU13342,18,Female,2.3,90.7,70,57,76,68,271,67.75,C
STU13343,21,Female,3.9,82.9,75,91,79,96,341,85.25,A
STU13344,18,Male,7.0,91.8,87,98,100,98,383,95.75,A+
STU13345,18,Female,5.1,88.1,78,70,73,88,309,77.25,B
STU13346,17,Female,4.5,78.4,88,92,96,99,375,93.75,A+
STU13347,18,Male,7.9,91.0,84,99,81,100,364,91.0,A+
STU13348,16,Male,2.1,82.9,63,86,90,81,320,80.0,A
STU13349,19,Female,2.5,80.9,64,64,68,79,275,68.75,C
STU13350,19,Female,7.6,77.2,87,87,98,88,360,90.0,A+
STU13351,20,Female,4.6,83.7,87,89,73,84,333,83.25,A
STU13352,21,Female,4.1,92.0,100,87,82,84,353,88.25,A
STU13353,16,Male,2.3,90.9,93,91,93,98,375,93.75,A+
STU13354,18,Male,5.3,85.5,85,94,84,99,362,90.5,A+
STU13355,19,Female,5.5,88.0,78,84,77,86,325,81.25,A
STU13356,16,Female,2.5,94.7,64,61,70,73,268,67.0,C
STU13357,19,Female,4.2,80.5,72,72,66,86,296,74.0,B
STU13358,18,Female,3.9,70.8,62,66,68,64,260,65.0,C
STU13359,19,Male,5.0,95.0,98,77,84,95,354,88.5,A
STU13360,21,Female,2.5,76.7,57,64,54,67,242,60.5,C
STU13361,21,Male,6.8,75.1,85,97,100,100,382,95.5,A+
STU13362,20,Male,6.1,64.0,72,76,53,66,267,66.75,C
STU13363,20,Male,3.8,87.7,65,56,78,80,279,69.75,C
STU13364,19,Male,4.1,65.8,68,80,68,71,287,71.75,B
STU13365,16,Male,4.3,74.5,91,83,82,83,339,84.75,A
STU13366,21,Male,3.1,87.9,67,71,57,61,256,64.0,C
STU13367,16,Male,3.7,89.2,79,86,82,79,326,81.5,A
STU13368,16,Male,4.0,75.5,78,84,67,84,313,78.25,B
STU13369,19,Female,7.4,80.7,91,93,100,94,378,94.5,A+
STU13370,16,Male,6.2,73.3,83,86,98,96,363,90.75,A+
STU13371,21,Male,6.2,76.5,87,84,99,93,363,90.75,A+
STU13372,18,Female,5.2,84.7,62,75,80,73,290,72.5,B
STU13373,20,Female,2.5,77.0,62,62,51,52,227,56.75,D
STU13374,18,Female,4.4,79.6,80,78,77,79,314,78.5,B
STU13375,16,Male,6.2,67.4,85,74,83,92,334,83.5,A
STU13376,18,Female,2.2,93.3,46,54,62,71,233,58.25,D
STU13377,21,Male,5.6,87.1,64,63,79,87,293,73.25,B
STU13378,21,Male,8.7,89.9,96,98,100,100,394,98.5,A+
STU13379,16,Male,6.4,94.9,97,97,93,94,381,95.25,A+
STU13380,19,Female,7.0,73.7,63,74,68,76,281,70.25,B
STU13381,18,Male,4.9,78.4,78,71,72,78,299,74.75,B
STU13382,19,Male,6.2,63.1,61,63,78,67,269,67.25,C
STU13383,19,Male,3.2,100.0,86,89,77,93,345,86.25,A
STU13384,17,Female,5.9,80.5,74,77,80,80,311,77.75,B
STU13385,16,Female,5.7,92.4,91,96,88,94,369,92.25,A+
STU13386,20,Male,5.0,69.6,70,92,70,79,311,77.75,B
STU13387,21,Female,6.9,92.0,100,100,100,100,400,100.0,A+
STU13388,21,Female,3.5,100.0,55,78,86,74,293,73.25,B
STU13389,16,Female,4.2,81.4,73,66,81,91,311,77.75,B
STU13390,20,Male,4.7,71.9,62,60,61,71,254,63.5,C
STU13391,21,Female,2.6,80.6,51,52,45,61,209,52.25,D
STU13392,16,Male,4.9,59.7,64,71,78,90,303,75.75,B
STU13393,21,Female,1.4,81.6,55,47,41,59,202,50.5,D
STU13394,19,Male,6.4,90.2,77,86,85,100,348,87.0,A
STU13395,18,Male,4.6,81.6,85,83,87,95,350,87.5,A
STU13396,18,Male,3.6,79.2,79,97,61,85,322,80.5,A
STU13397,21,Female,3.0,87.3,67,71,80,69,287,71.75,B
STU13398,17,Male,4.1,88.0,72,79,56,65,272,68.0,C
STU13399,20,Female,5.7,65.4,81,93,82,94,350,87.5,A
STU13400,20,Male,5.5,82.9,95,89,98,99,381,95.25,A+
STU13401,20,Female,3.2,100.0,71,72,84,69,296,74.0,B
STU13402,19,Female,3.0,68.6,65,58,56,53,232,58.0,D
STU13403,20,Female,5.7,81.1,87,77,59,98,321,80.25,A
STU13404,18,Female,3.2,100.0,82,75,92,81,330,82.5,A
STU13405,19,Female,4.6,93.0,96,88,82,93,359,89.75,A
STU13406,16,Male,4.7,76.9,77,70,71,80,298,74.5,B
STU13407,20,Female,5.1,84.1,77,71,73,68,289,72.25,B
STU13408,20,Male,6.0,82.0,99,100,78,100,377,94.25,A+
STU13409,16,Female,2.2,74.5,71,64,53,79,267,66.75,C
STU13410,20,Female,1.1,81.3,66,71,63,81,281,70.25,B
STU13411,16,Male,3.5,79.2,74,66,48,69,257,64.25,C
STU13412,19,Male,7.7,83.1,99,100,86,100,385,96.25,A+
STU13413,18,Male,8.1,74.5,99,86,100,100,385,96.25,A+
STU13414,16,Female,7.8,69.2,93,95,91,99,378,94.5,A+
STU13415,17,Female,4.2,81.6,91,94,94,100,379,94.75,A+
STU13416,16,Female,1.3,99.2,68,62,71,61,262,65.5,C
STU13417,20,Female,0.5,82.8,57,57,47,65,226,56.5,D
STU13418,19,Female,3.4,78.7,71,77,65,78,291,72.75,B
STU13419,21,Male,4.1,89.5,93,88,89,95,365,91.25,A+
STU13420,19,Male,6.8,80.4,91,77,100,100,368,92.0,A+
STU13421,21,Female,6.1,100.0,74,84,73,84,315,78.75,B
STU13422,16,Female,4.9,82.0,79,79,85,87,330,82.5,A
STU13423,18,Female,2.9,89.0,77,78,78,80,313,78.25,B
STU13424,17,Male,2.8,74.5,58,51,67,74,250,62.5,C
STU13425,19,Male,5.0,87.0,70,99,81,73,323,80.75,A
STU13426,20,Male,5.8,84.8,66,70,72,88,296,74.0,B
STU13427,21,Male,5.2,81.4,58,82,88,88,316,79.0,B
STU13428,20,Male,2.6,77.0,37,47,49,53,186,46.5,F
STU13429,18,Female,5.7,75.6,86,89,99,100,374,93.5,A+
STU13430,21,Male,5.3,84.8,95,88,90,100,373,93.25,A+
STU13431,19,Female,2.6,88.3,69,78,65,76,288,72.0,B
STU13432,16,Male,3.1,80.7,63,55,68,76,262,65.5,C
STU13433,20,Female,5.7,84.9,50,66,59,67,242,60.5,C
STU13434,18,Male,4.1,81.6,68,70,69,75,282,70.5,B
STU13435,19,Male,7.4,83.0,83,100,100,100,383,95.75,A+
STU13436,19,Male,5.4,80.0,85,89,82,96,352,88.0,A
STU13437,19,Female,3.6,82.2,93,75,71,95,334,83.5,A
STU13438,19,Female,4.5,100.0,88,76,89,84,337,84.25,A
STU13439,21,Male,4.6,85.1,87,94,86,99,366,91.5,A+
STU13440,19,Male,3.2,88.5,75,76,70,78,299,74.75,B
STU13441,20,Female,2.9,86.4,76,86,67,94,323,80.75,A
STU13442,18,Male,5.8,79.4,73,83,88,96,340,85.0,A
STU13443,21,Male,6.0,94.9,92,87,86,82,347,86.75,A
STU13444,19,Female,5.6,79.1,65,83,80,77,305,76.25,B
STU13445,17,Female,7.2,92.6,80,71,88,88,327,81.75,A
STU13446,17,Male,3.5,78.7,79,62,67,80,288,72.0,B
STU13447,18,Male,7.5,72.4,74,94,85,87,340,85.0,A
STU13448,16,Female,2.9,85.7,67,55,60,70,252,63.0,C
STU13449,16,Male,2.7,71.0,70,65,66,72,273,68.25,C
STU13450,21,Male,1.3,87.4,72,67,74,67,280,70.0,B
STU13451,21,Female,3.7,70.1,82,67,93,79,321,80.25,A
STU13452,21,Female,3.6,78.8,75,75,90,85,325,81.25,A
STU13453,16,Male,5.4,67.7,83,65,78,78,304,76.0,B
STU13454,17,Female,4.9,100.0,80,84,86,90,340,85.0,A
